SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,usageType,operation,CallType,FromCountry,messagetype,NumberType,Region Code,serviceName,ToCountry
DHQ4AP4PGF3SSHQF,JRTCKXETXF,DHQ4AP4PGF3SSHQF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.166861 per minutes for SMA-DialIn-SE-tollfree-mins in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1668610000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-SE-tollfree-mins,,SMA Toll-Free,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Sweden
DKDNS3EXDDFD46PX,JRTCKXETXF,DKDNS3EXDDFD46PX.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Bhutan,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BT-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bhutan
DKM69K7BSYVBVUCG,JRTCKXETXF,DKM69K7BSYVBVUCG.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Toll Free Numbers for Switzerland in USE1 region,2024-08-01,0,Inf,NumberMonths,9.0750000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-CH-tollfree-numberscharge,,,Switzerland,,Toll Free,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
DSJYGHW8HAPJ7QCE,JRTCKXETXF,DSJYGHW8HAPJ7QCE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Nepal in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3033000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-NP-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Nepal
DTU44QGKKU5RE3QY,JRTCKXETXF,DTU44QGKKU5RE3QY.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Numbers for Canada in USE1 region,2024-08-01,0,Inf,NumberMonths,1.0000000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-CA-did-numberscharge,,,Canada,,DDI,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
DWTD8VKBSCDN7F25,JRTCKXETXF,DWTD8VKBSCDN7F25.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Vatican in region USE1,2024-08-01,0,Inf,minutes,0.1711500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-VA-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Vatican
DX7UYGMF3UDK99NP,JRTCKXETXF,DX7UYGMF3UDK99NP.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Iceland in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0508500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-IS-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Iceland
DXN8FNYUBUS8FV5N,JRTCKXETXF,DXN8FNYUBUS8FV5N.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Saint Barthelemy in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2091000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-BL-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Saint Barthelemy
DYBSQZ945J4BKTYT,JRTCKXETXF,DYBSQZ945J4BKTYT.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Israel,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-IL-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Israel
E2R8Q2WGMG7SXGUN,JRTCKXETXF,E2R8Q2WGMG7SXGUN.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to South Korea in region USE1,2024-08-01,0,Inf,minutes,0.0331500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-KR-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,South Korea
E38BU9ZMWWFR4TD2,JRTCKXETXF,E38BU9ZMWWFR4TD2.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Bolivia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4209000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BO-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bolivia
E3BFKKY922FXQ6NE,JRTCKXETXF,E3BFKKY922FXQ6NE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to St. Maarten in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2220000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-SX-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,St. Maarten
E3SKP9QKBEKHHQG8,JRTCKXETXF,E3SKP9QKBEKHHQG8.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Bhutan in region USE1,2024-08-01,0,Inf,minutes,0.1726500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-BT-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bhutan
E7A3EMBJWMR9XPCN,JRTCKXETXF,E7A3EMBJWMR9XPCN.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Cyprus in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2170700000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-CY-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Cyprus
E7JBGZDY4SZWDKNQ,JRTCKXETXF,E7JBGZDY4SZWDKNQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Bulgaria,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BG-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bulgaria
EBCRNRE3BUVNPSZR,JRTCKXETXF,EBCRNRE3BUVNPSZR.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Colombia in region USE1,2024-08-01,0,Inf,minutes,0.0656000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-CO-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Colombia
EBTFNNRV84D74G78,JRTCKXETXF,EBTFNNRV84D74G78.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Brazil in region USE1,2024-08-01,0,Inf,minutes,0.0684100000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-BR-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Brazil
EBUZK6DF8W9R7ARN,JRTCKXETXF,EBUZK6DF8W9R7ARN.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Turkey,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-TR-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Turkey
ECM47FWSSHQQAGR6,JRTCKXETXF,ECM47FWSSHQQAGR6.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Germany,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-DE-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Germany
ED36XQ3C64CJBBNW,JRTCKXETXF,ED36XQ3C64CJBBNW.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Tajikistan in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4794000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-TJ-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Tajikistan
EE2YDYRYM956M9F9,JRTCKXETXF,EE2YDYRYM956M9F9.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Qatar in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3534000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-QA-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Qatar
EFU8PMEM749YMXYD,JRTCKXETXF,EFU8PMEM749YMXYD.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Finland,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-FI-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Finland
EMTF3UB3PEXEEPEP,JRTCKXETXF,EMTF3UB3PEXEEPEP.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Switzerland,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-CH-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Switzerland
EN8C6JVHR72TMHQ6,JRTCKXETXF,EN8C6JVHR72TMHQ6.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Philippines in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2616000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-PH-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Philippines
EP4DG4T4DW7KEW8Y,JRTCKXETXF,EP4DG4T4DW7KEW8Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Russian Federation in region USE1,2024-08-01,0,Inf,minutes,0.3724500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-RU-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Russian Federation
EPAG5EPR9YSJDZQ6,JRTCKXETXF,EPAG5EPR9YSJDZQ6.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Panama,2024-08-01,0,Inf,sms-message,0.0020000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-PA-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Panama
EQ9N5GZK4Q2AXKR7,JRTCKXETXF,EQ9N5GZK4Q2AXKR7.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Italy in region USE1,2024-08-01,0,Inf,minutes,0.0842000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-IT-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Italy
ERQPK3G92VBXZ5E7,JRTCKXETXF,ERQPK3G92VBXZ5E7.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Guyana in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.6073500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-GY-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Guyana
ERUTHW3BSZ9ZXXQN,JRTCKXETXF,ERUTHW3BSZ9ZXXQN.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Bulgaria in region USE1,2024-08-01,0,Inf,minutes,0.1392000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-BG-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bulgaria
ESWFKUW72TZZNAHY,JRTCKXETXF,ESWFKUW72TZZNAHY.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Mexico in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0162500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-MX-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Mexico
EU84FPH27QRTRQWU,JRTCKXETXF,EU84FPH27QRTRQWU.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Indonesia,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-ID-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Indonesia
EYMR5V3T77AXRWD4,JRTCKXETXF,EYMR5V3T77AXRWD4.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Guatemala in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3417000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-GT-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Guatemala
EZFBHNRXTTVZW5DD,JRTCKXETXF,EZFBHNRXTTVZW5DD.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Toll Free Minutes to New Zealand in USE1 region,2024-08-01,0,Inf,minutes,0.2315390000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-NZ-tollfree-mins,,SMA Toll-Free,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,New Zealand
F3B6F3NUD2KNQ7QT,JRTCKXETXF,F3B6F3NUD2KNQ7QT.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Minutes to Switzerland in USE1 region,2024-08-01,0,Inf,minutes,0.0032210000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-CH-minutes,,SMA Local,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Switzerland
F4JTC7PSDZP64TJS,JRTCKXETXF,F4JTC7PSDZP64TJS.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Mauritius in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3036000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-MU-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Mauritius
F6K6GF9M8TPBX6K3,JRTCKXETXF,F6K6GF9M8TPBX6K3.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Spain in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0712200000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-ES-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Spain
F75HMM7Y98E96QM7,JRTCKXETXF,F75HMM7Y98E96QM7.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Ukraine in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4195600000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-UA-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ukraine
F8R259XSGTJSAAAY,JRTCKXETXF,F8R259XSGTJSAAAY.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Trinidad and Tobago in region USE1,2024-08-01,0,Inf,minutes,0.4518000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-TT-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Trinidad and Tobago
FCDVKPD87BSSQU4Y,JRTCKXETXF,FCDVKPD87BSSQU4Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Qatar,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-QA-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Qatar
FEU47KBYSYY787MX,JRTCKXETXF,FEU47KBYSYY787MX.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Aruba in region USE1,2024-08-01,0,Inf,minutes,0.4228500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-AW-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Aruba
FFE23RTSFUK2BZ96,JRTCKXETXF,FFE23RTSFUK2BZ96.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Iraq in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4228500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-IQ-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Iraq
FFM85Y4PX3ZRZ4TH,JRTCKXETXF,FFM85Y4PX3ZRZ4TH.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Switzerland in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1926000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-CH-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Switzerland
FFXN7AQAF2TDSYCK,JRTCKXETXF,FFXN7AQAF2TDSYCK.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Numbers for Germany in USE1 region,2024-08-01,0,Inf,NumberMonths,0.3300000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-DE-did-numberscharge,,,Germany,,DDI,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
FG7JEE8D24FG6NNA,JRTCKXETXF,FG7JEE8D24FG6NNA.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Nicaragua in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.5193000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-NI-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Nicaragua
FGV5J2Q4WDUJ68DZ,JRTCKXETXF,FGV5J2Q4WDUJ68DZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Costa Rica in region USE1,2024-08-01,0,Inf,minutes,0.1486500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-CR-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Costa Rica
FK4PHNB4BTHRS34W,JRTCKXETXF,FK4PHNB4BTHRS34W.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Norway in region USE1,2024-08-01,0,Inf,minutes,0.0253200000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-NO-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Norway
FKX5Q24KYYXQ3SRW,JRTCKXETXF,FKX5Q24KYYXQ3SRW.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Argentina in region USE1,2024-08-01,0,Inf,minutes,0.4271100000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-AR-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Argentina
FM8WPMP4Q6ZGUGXZ,JRTCKXETXF,FM8WPMP4Q6ZGUGXZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Minutes to Austria in USE1 region,2024-08-01,0,Inf,minutes,0.0032210000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-AT-minutes,,SMA Local,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Austria
FPW6TPMDZYEJPW8U,JRTCKXETXF,FPW6TPMDZYEJPW8U.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Ethiopia,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-ET-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ethiopia
FWQYFRG524MV4YAK,JRTCKXETXF,FWQYFRG524MV4YAK.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Argentina in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4271100000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-AR-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Argentina
FX8HTR833DAQS95Y,JRTCKXETXF,FX8HTR833DAQS95Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Aruba in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4228500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-AW-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Aruba
FXBJX9ZQM3BEKRY3,JRTCKXETXF,FXBJX9ZQM3BEKRY3.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Netherlands Antilles in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2298000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-AN-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Netherlands Antilles
