SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Tenancy,Operating System,License Model,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Enhanced Networking Supported,GPU,GPU Memory,Intel AVX2 Available,Intel AVX Available,Intel Turbo Available,Normalization Size Factor,PlatoUsageType,Pre Installed S/W,Processor Features,Region Code,serviceName
8JRYG8R6Z6WDEWNR,JRTCKXETXF,8JRYG8R6Z6WDEWNR.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.5000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.xlarge,Yes,Memory optimized,4,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5.xlarge,RunInstances:0100,Used-Outpost-r5.xlarge-Linux with SQL Server Enterprise,Up to 4750 Mbps,19,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
8K4D8BQCZ3AFKAXR,JRTCKXETXF,8K4D8BQCZ3AFKAXR.JRTCKXETXF.6YS6EN2CT7,OnDemand,i3en.6xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,i3en.6xlarge,Yes,Storage optimized,24,Intel Xeon Platinum 8175,3.1 GHz,192 GiB,2 x 7500 NVMe SSD,25 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:i3en.6xlarge,RunInstances:0010,Used-Outpost-i3en.6xlarge-RHEL,3500 Mbps,NA,Yes,,NA,Yes,Yes,Yes,48,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
8MAEBGSNXSWN857T,JRTCKXETXF,8MAEBGSNXSWN857T.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.24xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,36.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.24xlarge,Yes,Memory optimized,96,Intel Xeon Platinum 8175,3.1 GHz,768 GiB,4 x 900 NVMe SSD,25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5d.24xlarge,RunInstances:0100,Used-Outpost-r5d.24xlarge-Linux with SQL Server Enterprise,12000 Mbps,337,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
8MJFUKEXS5USHCUS,JRTCKXETXF,8MJFUKEXS5USHCUS.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.8xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1500000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.8xlarge,Yes,Memory optimized,32,Intel Xeon Platinum 8175,3.1 GHz,256 GiB,2 x 600 NVMe SSD,10 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:r5d.8xlarge,RunInstances:000g,Used-Outpost-r5d.8xlarge-SUSE,5000 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
8PFJRDA3HWETXZ3T,JRTCKXETXF,8PFJRDA3HWETXZ3T.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.16xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,4.0260000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.16xlarge,Yes,General purpose,64,Intel Xeon Platinum 8175,3.1 GHz,256 GiB,4 x 600 NVMe SSD,20 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5d.16xlarge,RunInstances:0202,Used-Outpost-m5d.16xlarge-Windows with SQL Web,10000 Mbps,256,Yes,,NA,Yes,Yes,Yes,128,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
8QDSYB6KF2X552Q2,JRTCKXETXF,8QDSYB6KF2X552Q2.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.8xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,13.4720000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.8xlarge,Yes,General purpose,32,Intel Xeon Platinum 8175,3.1 GHz,128 GiB,2 x 600 NVMe SSD,10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5d.8xlarge,RunInstances:0102,Used-Outpost-m5d.8xlarge-Windows with SQL Server Enterprise,5000 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
8RSNRAXXS8DNWYAV,JRTCKXETXF,8RSNRAXXS8DNWYAV.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.8xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,13.4720000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.8xlarge,Yes,General purpose,32,Intel Xeon Platinum 8175,3.1 GHz,128 GiB,EBS only,10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5.8xlarge,RunInstances:0102,Used-Outpost-m5.8xlarge-Windows with SQL Server Enterprise,5000 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
8SFPSG7WTF3WYPQP,JRTCKXETXF,8SFPSG7WTF3WYPQP.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.12xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,2.2080000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.12xlarge,Yes,Compute optimized,48,Intel Xeon Platinum 8275L,3.4 GHz,96 GiB,EBS only,12 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5.12xlarge,RunInstances:0002,Used-Outpost-c5.12xlarge-Windows,7000 Mbps,188,Yes,,NA,Yes,Yes,Yes,96,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,us-east-1,AWS Outposts
8TNGNVE2NWUWN7WC,JRTCKXETXF,8TNGNVE2NWUWN7WC.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.16xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.16xlarge,Yes,GPU instance,64,Intel Xeon Family,2.5 GHz,256 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:g4dn.16xlarge,RunInstances:0010,Used-Outpost-g4dn.16xlarge-RHEL,7000 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,8.273764259,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
8WX6RJNA9AATP7JC,JRTCKXETXF,8WX6RJNA9AATP7JC.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.12xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,3.0190000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,3.1 GHz,192 GiB,2 x 900 NVMe SSD,10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5d.12xlarge,RunInstances:0202,Used-Outpost-m5d.12xlarge-Windows with SQL Web,6000 Mbps,168,Yes,,NA,Yes,Yes,Yes,96,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
929JCCNXZREGM2A7,JRTCKXETXF,929JCCNXZREGM2A7.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.8xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.5410000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.8xlarge,Yes,GPU instance,32,Intel Xeon Family,2.5 GHz,128 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,Linux,License Included,BoxUsage:g4dn.8xlarge,RunInstances:0200,Used-Outpost-g4dn.8xlarge-Windows_SQL_Web,7000 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,4.136882129,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
93YEAX6SNCWQC27E,JRTCKXETXF,93YEAX6SNCWQC27E.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.24xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,36.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.24xlarge,Yes,General purpose,96,Intel Xeon Platinum 8175,3.1 GHz,384 GiB,EBS only,25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:m5.24xlarge,RunInstances:0100,Used-Outpost-m5.24xlarge-Linux with SQL Server Enterprise,12000 Mbps,337,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
9554PMURPFAZS9SC,JRTCKXETXF,9554PMURPFAZS9SC.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.8xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.4720000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.8xlarge,Yes,General purpose,32,Intel Xeon Platinum 8175,3.1 GHz,128 GiB,2 x 600 NVMe SSD,10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5d.8xlarge,RunInstances:0002,Used-Outpost-m5d.8xlarge-Windows,5000 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
95H8H2WJSPXU4Z9B,JRTCKXETXF,95H8H2WJSPXU4Z9B.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.4xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.0060000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.4xlarge,Yes,General purpose,16,Intel Xeon Platinum 8175,3.1 GHz,64 GiB,2 x 300 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5d.4xlarge,RunInstances:0202,Used-Outpost-m5d.4xlarge-Windows with SQL Web,2120 Mbps,70,Yes,,NA,Yes,Yes,Yes,32,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
95P4P3TD79TPDN6S,JRTCKXETXF,95P4P3TD79TPDN6S.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.12xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,18.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,3.1 GHz,192 GiB,2 x 900 NVMe SSD,10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:m5d.12xlarge,RunInstances:0100,Used-Outpost-m5d.12xlarge-Linux with SQL Server Enterprise,6000 Mbps,168,Yes,,NA,Yes,Yes,Yes,96,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
968FNUVSBES35CJM,JRTCKXETXF,968FNUVSBES35CJM.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.4xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.4xlarge,Yes,Compute optimized,16,Intel Xeon Platinum 8124M,3.4 GHz,32 GiB,1 x 400 NVMe SSD,Up to 10 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:c5d.4xlarge,RunInstances:0010,Used-Outpost-c5d.4xlarge-RHEL,Up to 2250 Mbps,73,Yes,,NA,Yes,Yes,Yes,32,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
987937WE96EJEGAU,JRTCKXETXF,987937WE96EJEGAU.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.metal Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.6220000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.metal,Yes,General purpose,96,Intel Xeon Platinum 8175,3.1 GHz,384 GiB,4 x 900 NVMe SSD,25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:m5d.metal,RunInstances:0200,Used-Outpost-m5d.metal-Linux with SQL Web,12000 Mbps,345,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
98875WRHDMAK2R79,JRTCKXETXF,98875WRHDMAK2R79.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.4 GHz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:c5.xlarge,RunInstances:000g,Used-Outpost-c5.xlarge-SUSE,Up to 2250 Mbps,20,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
98DXGC8JE3VNDMPT,JRTCKXETXF,98DXGC8JE3VNDMPT.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,3.1 GHz,16 GiB,1 x 150 NVMe SSD,Up to 10 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:m5d.xlarge,RunInstances:000g,Used-Outpost-m5d.xlarge-SUSE,Up to 2120 Mbps,16,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
9DB655PG6HXYPRWB,JRTCKXETXF,9DB655PG6HXYPRWB.JRTCKXETXF.6YS6EN2CT7,OnDemand,i3en.24xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1500000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,i3en.24xlarge,Yes,Storage optimized,96,Intel Xeon Platinum 8175,3.1 GHz,768 GiB,8 x 7500 NVMe SSD,100 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:i3en.24xlarge,RunInstances:000g,Used-Outpost-i3en.24xlarge-SUSE,14000 Mbps,337,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
9MZRZKZF8R3P3BQ8,JRTCKXETXF,9MZRZKZF8R3P3BQ8.JRTCKXETXF.6YS6EN2CT7,OnDemand,i3en.xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.6840000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,i3en.xlarge,Yes,Storage optimized,4,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,1 x 2500 NVMe SSD,Up to 25 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:i3en.xlarge,RunInstances:0102,Used-Outpost-i3en.xlarge-Windows with SQL Server Enterprise,Up to 3500 Mbps,NA,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
9PGREA6GNM88SGTZ,JRTCKXETXF,9PGREA6GNM88SGTZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.12xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1500000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.12xlarge,Yes,Memory optimized,48,Intel Xeon Platinum 8175,3.1 GHz,384 GiB,2 x 900 NVMe SSD,10 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:r5d.12xlarge,RunInstances:000g,Used-Outpost-r5d.12xlarge-SUSE,6000 Mbps,168,Yes,,NA,Yes,Yes,Yes,96,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
9Q25G2QZG43MJAG6,JRTCKXETXF,9Q25G2QZG43MJAG6.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.12xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,2.2080000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.12xlarge,Yes,GPU instance,48,Intel Xeon Family,2.5 GHz,192 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:g4dn.12xlarge,RunInstances:0002,Used-Outpost-g4dn.12xlarge-Windows,7000 Mbps,NA,Yes,4,64 GB,Yes,Yes,Yes,7.437262357,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
9UY27MSZC3Y2UR6Q,JRTCKXETXF,9UY27MSZC3Y2UR6Q.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.2xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.3280000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.2xlarge,Yes,Memory optimized,8,Intel Xeon Platinum 8175,3.1 GHz,64 GiB,1 x 300 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5d.2xlarge,RunInstances:0006,Used-Outpost-r5d.2xlarge-Windows with SQL Std,Up to 2120 Mbps,37,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
9UZ7UPXUNYF6H4NC,JRTCKXETXF,9UZ7UPXUNYF6H4NC.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.metal Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,6.0380000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.metal,Yes,GPU instance,96,Intel Xeon Family,2.5 GHz,384 GiB,2 x 900 GB NVMe SSD,100 Gigabit,64-bit,Host,Windows,License Included,BoxUsage:g4dn.metal,RunInstances:0202,Used-Outpost-g4dn.metal-Windows,14000 Mbps,NA,Yes,8,128 GB,Yes,Yes,Yes,14.87452471,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
9VH6TG9K7ZGMAB7N,JRTCKXETXF,9VH6TG9K7ZGMAB7N.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.16xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.16xlarge,Yes,General purpose,64,Intel Xeon Platinum 8175,3.1 GHz,256 GiB,4 x 600 NVMe SSD,20 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:m5d.16xlarge,RunInstances:0010,Used-Outpost-m5d.16xlarge-RHEL,10000 Mbps,256,Yes,,NA,Yes,Yes,Yes,128,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
9VTFB436N557PNGM,JRTCKXETXF,9VTFB436N557PNGM.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.4xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,2.6560000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.4xlarge,Yes,General purpose,16,Intel Xeon Platinum 8175,3.1 GHz,64 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5.4xlarge,RunInstances:0006,Used-Outpost-m5.4xlarge-Windows with SQL Std,2120 Mbps,70,Yes,,NA,Yes,Yes,Yes,32,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
A22YC3HKU24N5D6A,JRTCKXETXF,A22YC3HKU24N5D6A.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.4xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,2.6560000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.4xlarge,Yes,GPU instance,16,Intel Xeon Family,2.5 GHz,64 GiB,225 GB NVMe SSD,Up to 25 Gigabit,64-bit,Host,Windows,License Included,BoxUsage:g4dn.4xlarge,RunInstances:0006,Used-Outpost-g4dn.4xlarge-Linux,3500 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,2.288973384,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
A345JVPEHTUQ3U6P,JRTCKXETXF,A345JVPEHTUQ3U6P.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0680000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.4 GHz,8 GiB,1 x 100 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5d.xlarge,RunInstances:0200,Used-Outpost-c5d.xlarge-Linux with SQL Web,Up to 2250 Mbps,20,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
A5WMK9P6W3UQ3JC5,JRTCKXETXF,A5WMK9P6W3UQ3JC5.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.metal SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1000000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.metal,Yes,General purpose,96,Intel Xeon Platinum 8175,3.1 GHz,384 GiB,4 x 900 NVMe SSD,25 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:m5d.metal,RunInstances:000g,Used-Outpost-m5d.metal-SUSE,12000 Mbps,345,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
A874XA2NNK99Z3J6,JRTCKXETXF,A874XA2NNK99Z3J6.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1840000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,3.1 GHz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5.xlarge,RunInstances:0002,Used-Outpost-m5.xlarge-Windows,Up to 2120 Mbps,16,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
A8G4JYXRU65WMYWZ,JRTCKXETXF,A8G4JYXRU65WMYWZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.5000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.4 GHz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5.xlarge,RunInstances:0100,Used-Outpost-c5.xlarge-Linux with SQL Server Enterprise,Up to 2250 Mbps,20,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
AAN26F3PCZM94UQY,JRTCKXETXF,AAN26F3PCZM94UQY.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.2xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.5030000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.2xlarge,Yes,General purpose,8,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5.2xlarge,RunInstances:0202,Used-Outpost-m5.2xlarge-Windows with SQL Web,Up to 2120 Mbps,37,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
ACB48CNPRFTZPRWX,JRTCKXETXF,ACB48CNPRFTZPRWX.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.8xlarge Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,12.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.8xlarge,Yes,Memory optimized,32,Intel Xeon Platinum 8175,3.1 GHz,256 GiB,EBS only,10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5.8xlarge,RunInstances:0100,Used-Outpost-r5.8xlarge-Linux with SQL Server Enterprise,6800 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
